,klient_id,wyksztalcenie,czy_samochod,czy_mieszkanie,plec,wynagrodzenie,wiek,czy_kupil,czy_w_bazie_klientow,liczba_zakupionych_wczesniej_produktow
4372,4372,wyzsze,0,0.0,0,8026.0,51.0,0,1,
4373,4373,podstawowe,1,0.0,1,7875.0,48.0,0,0,37.0
4374,4374,srednie,0,1.0,0,,49.0,0,0,0.0
4375,4375,wyzsze,0,1.0,0,6607.0,55.0,0,0,4.0
4376,4376,wyzsze,1,0.0,0,9340.0,51.0,1,1,11.0
4377,4377,podstawowe,1,0.0,1,,49.0,0,1,5.0
4378,4378,podstawowe,0,0.0,0,12512.0,49.0,0,1,2.0
4379,4379,srednie,0,1.0,1,12099.0,54.0,0,1,9.0
4380,4380,wyzsze,1,1.0,0,6036.0,,0,0,
4381,4381,wyzsze,0,0.0,0,,45.0,1,1,10.0
4382,4382,podstawowe,1,1.0,0,9593.0,45.0,0,0,7.0
4383,4383,podstawowe,0,1.0,1,6532.0,40.0,0,0,5.0
4384,4384,srednie,1,,0,7058.0,47.0,0,1,8.0
4385,4385,podstawowe,0,1.0,0,11120.0,47.0,1,0,6.0
4386,4386,podstawowe,1,0.0,0,6325.0,52.0,0,0,14.0
4387,4387,podstawowe,1,0.0,1,7662.0,52.0,1,0,10.0
4388,4388,srednie,1,1.0,1,6527.0,61.0,0,0,9.0
4389,4389,srednie,1,0.0,1,2331.0,48.0,1,1,10.0
4390,4390,wyzsze,0,0.0,0,9802.0,59.0,0,1,2.0
4391,4391,srednie,1,1.0,0,7866.0,47.0,0,1,10.0
4392,4392,wyzsze,0,0.0,0,5180.0,44.0,1,1,28.0
4393,4393,wyzsze,1,0.0,0,8216.0,61.0,0,1,14.0
4394,4394,podstawowe,0,0.0,0,7984.0,48.0,0,1,1.0
4395,4395,wyzsze,1,1.0,0,13154.0,52.0,0,1,2.0
4396,4396,srednie,0,1.0,1,7430.0,57.0,1,1,7.0
4397,4397,srednie,1,1.0,1,10221.0,60.0,0,1,
4398,4398,wyzsze,0,0.0,0,8284.0,52.0,0,1,11.0
4399,4399,srednie,1,1.0,0,8345.0,47.0,1,1,11.0
4400,4400,srednie,1,1.0,0,6918.0,58.0,0,1,23.0
4401,4401,srednie,1,1.0,1,7336.0,52.0,1,1,5.0
4402,4402,srednie,0,0.0,0,8732.0,52.0,0,1,7.0
4403,4403,srednie,1,1.0,0,7004.0,62.0,1,0,9.0
4404,4404,wyzsze,1,1.0,1,7524.0,43.0,1,1,3.0
4405,4405,srednie,0,0.0,0,7409.0,52.0,0,1,11.0
4406,4406,wyzsze,1,1.0,0,5526.0,55.0,0,1,
4407,4407,podstawowe,1,0.0,0,6349.0,52.0,0,1,12.0
4408,4408,wyzsze,1,1.0,0,14443.0,42.0,0,1,7.0
4409,4409,wyzsze,0,1.0,1,7554.0,59.0,0,1,13.0
4410,4410,srednie,1,0.0,0,9316.0,50.0,0,1,1.0
4411,4411,srednie,1,0.0,1,8040.0,68.0,0,0,9.0
4412,4412,podstawowe,0,1.0,0,8001.0,63.0,0,1,2.0
4413,4413,podstawowe,0,1.0,0,7385.0,47.0,0,1,7.0
4414,4414,srednie,1,1.0,1,7031.0,49.0,0,1,13.0
4415,4415,wyzsze,0,0.0,0,10919.0,53.0,0,1,5.0
4416,4416,srednie,0,1.0,0,9988.0,46.0,0,1,8.0
4417,4417,srednie,0,0.0,0,6888.0,48.0,0,1,12.0
4418,4418,podstawowe,1,1.0,0,8020.0,57.0,0,1,
4419,4419,wyzsze,1,0.0,1,10652.0,62.0,1,1,35.0
4420,4420,wyzsze,1,0.0,1,6419.0,43.0,0,1,10.0
4421,4421,podstawowe,1,0.0,1,5158.0,59.0,0,1,4.0
4422,4422,wyzsze,1,0.0,0,6166.0,53.0,0,1,7.0
4423,4423,podstawowe,1,1.0,0,9602.0,49.0,0,0,11.0
4424,4424,srednie,0,,0,7575.0,57.0,0,1,4.0
4425,4425,srednie,1,0.0,0,7192.0,38.0,1,1,10.0
4426,4426,srednie,0,0.0,1,9505.0,50.0,0,1,10.0
4427,4427,wyzsze,1,1.0,0,7083.0,57.0,1,1,9.0
4428,4428,wyzsze,0,1.0,0,6935.0,51.0,0,1,8.0
4429,4429,wyzsze,0,1.0,1,8724.0,44.0,1,1,0.0
4430,4430,wyzsze,1,1.0,0,11502.0,51.0,0,0,5.0
4431,4431,wyzsze,1,0.0,0,10014.0,56.0,0,1,15.0
4432,4432,wyzsze,0,1.0,1,6214.0,40.0,1,0,13.0
4433,4433,wyzsze,0,0.0,1,9226.0,61.0,0,0,6.0
4434,4434,wyzsze,0,0.0,1,6957.0,44.0,0,0,10.0
4435,4435,podstawowe,0,0.0,1,11176.0,53.0,0,1,11.0
4436,4436,wyzsze,0,0.0,0,11316.0,47.0,0,1,5.0
4437,4437,wyzsze,0,1.0,1,7323.0,39.0,1,1,6.0
4438,4438,podstawowe,1,0.0,0,10830.0,47.0,0,1,3.0
4439,4439,srednie,1,1.0,1,5229.0,33.0,1,1,11.0
4440,4440,podstawowe,0,1.0,1,6342.0,57.0,0,1,7.0
4441,4441,wyzsze,1,1.0,1,8318.0,44.0,1,1,1.0
4442,4442,srednie,1,0.0,1,6147.0,57.0,0,1,12.0
4443,4443,podstawowe,1,0.0,0,8113.0,41.0,0,1,10.0
4444,4444,podstawowe,1,0.0,1,7685.0,46.0,1,1,11.0
4445,4445,srednie,1,0.0,1,8323.0,51.0,1,1,3.0
4446,4446,wyzsze,1,0.0,0,9646.0,51.0,0,1,8.0
4447,4447,srednie,0,0.0,1,8586.0,40.0,1,1,2.0
4448,4448,srednie,1,0.0,0,4644.0,61.0,1,1,6.0
4449,4449,wyzsze,0,1.0,0,7652.0,50.0,0,1,5.0
4450,4450,srednie,1,1.0,0,7948.0,60.0,0,1,13.0
4451,4451,srednie,0,0.0,0,8099.0,50.0,0,1,7.0
4452,4452,srednie,1,1.0,0,5057.0,48.0,0,1,6.0
4453,4453,wyzsze,1,0.0,1,4736.0,41.0,1,1,10.0
4454,4454,srednie,0,0.0,0,7565.0,52.0,0,1,26.0
4455,4455,wyzsze,1,1.0,0,6572.0,66.0,0,1,
4456,4456,podstawowe,1,1.0,0,7452.0,,0,0,11.0
4457,4457,wyzsze,0,0.0,0,5598.0,42.0,1,1,
4458,4458,srednie,1,0.0,0,7210.0,59.0,0,1,8.0
4459,4459,srednie,0,1.0,0,6482.0,55.0,0,1,9.0
4460,4460,srednie,1,0.0,1,6364.0,48.0,1,1,15.0
4461,4461,wyzsze,1,1.0,0,9358.0,57.0,0,1,9.0
4462,4462,podstawowe,0,0.0,0,6698.0,60.0,0,1,8.0
4463,4463,srednie,1,1.0,0,8108.0,44.0,0,1,4.0
4464,4464,podstawowe,1,0.0,0,7904.0,59.0,0,1,23.0
4465,4465,srednie,0,0.0,0,7552.0,64.0,1,1,11.0
4466,4466,srednie,0,0.0,1,7173.0,45.0,0,0,37.0
4467,4467,wyzsze,0,0.0,0,4435.0,55.0,0,1,11.0
4468,4468,podstawowe,0,1.0,0,11174.0,53.0,0,0,4.0
4469,4469,podstawowe,1,1.0,1,10287.0,59.0,1,1,10.0
4470,4470,srednie,1,0.0,0,5344.0,53.0,1,1,9.0
4471,4471,podstawowe,0,1.0,0,8500.0,56.0,0,0,7.0
4472,4472,wyzsze,1,0.0,0,5238.0,,0,0,8.0
4473,4473,srednie,1,0.0,1,6492.0,51.0,1,1,10.0
4474,4474,podstawowe,1,0.0,0,8638.0,49.0,0,0,
4475,4475,srednie,1,0.0,0,6236.0,58.0,0,1,9.0
4476,4476,srednie,1,1.0,0,12400.0,51.0,0,0,8.0
4477,4477,wyzsze,0,0.0,1,7618.0,47.0,0,1,7.0
4478,4478,wyzsze,0,1.0,0,10659.0,56.0,0,1,0.0
4479,4479,wyzsze,1,0.0,0,7153.0,42.0,1,0,6.0
4480,4480,wyzsze,1,0.0,0,10302.0,52.0,0,1,12.0
4481,4481,wyzsze,0,1.0,1,10431.0,51.0,1,1,5.0
4482,4482,wyzsze,0,1.0,0,9724.0,46.0,1,1,13.0
4483,4483,wyzsze,0,0.0,0,12913.0,43.0,0,1,5.0
4484,4484,wyzsze,1,0.0,1,6740.0,49.0,0,1,8.0
4485,4485,wyzsze,0,0.0,0,10770.0,,0,0,6.0
4486,4486,wyzsze,1,1.0,1,,37.0,1,0,5.0
4487,4487,srednie,0,0.0,0,6065.0,34.0,0,1,2.0
4488,4488,srednie,0,1.0,0,4729.0,40.0,1,1,
4489,4489,wyzsze,1,1.0,0,8090.0,56.0,0,0,13.0
4490,4490,wyzsze,1,1.0,1,6520.0,44.0,0,1,4.0
4491,4491,srednie,1,1.0,0,7366.0,55.0,0,1,10.0
4492,4492,srednie,1,1.0,1,6521.0,,0,1,7.0
4493,4493,srednie,0,0.0,0,10642.0,59.0,0,1,5.0
4494,4494,podstawowe,1,0.0,1,9401.0,31.0,1,1,3.0
4495,4495,podstawowe,1,0.0,1,9207.0,56.0,0,1,11.0
4496,4496,srednie,1,0.0,0,9755.0,50.0,0,1,15.0
4497,4497,podstawowe,1,0.0,1,6686.0,48.0,1,1,9.0
4498,4498,podstawowe,0,0.0,0,7792.0,,1,1,3.0
4499,4499,srednie,0,0.0,0,11230.0,57.0,0,1,8.0
4500,4500,podstawowe,1,0.0,0,5882.0,54.0,0,1,7.0
4501,4501,wyzsze,0,1.0,0,10144.0,51.0,0,1,8.0
4502,4502,srednie,1,0.0,1,6960.0,56.0,0,1,3.0
4503,4503,podstawowe,1,1.0,1,10570.0,51.0,0,1,13.0
4504,4504,wyzsze,0,1.0,1,6067.0,53.0,1,1,9.0
4505,4505,srednie,0,1.0,0,13495.0,50.0,0,1,10.0
4506,4506,podstawowe,0,0.0,0,10142.0,46.0,0,1,1.0
4507,4507,wyzsze,1,0.0,0,11709.0,40.0,0,1,6.0
4508,4508,wyzsze,1,0.0,0,9103.0,46.0,0,1,9.0
4509,4509,srednie,1,1.0,0,10383.0,41.0,0,1,7.0
4510,4510,podstawowe,0,0.0,0,6828.0,58.0,0,1,9.0
4511,4511,srednie,1,0.0,0,6362.0,59.0,0,1,1.0
4512,4512,wyzsze,1,0.0,0,7968.0,59.0,0,0,8.0
4513,4513,srednie,0,1.0,0,10146.0,61.0,0,1,10.0
4514,4514,srednie,0,0.0,0,7603.0,51.0,1,1,14.0
4515,4515,podstawowe,1,1.0,0,8577.0,,0,1,8.0
4516,4516,srednie,1,1.0,0,7053.0,63.0,0,1,11.0
4517,4517,srednie,1,1.0,0,7884.0,,0,1,11.0
4518,4518,podstawowe,0,1.0,0,14447.0,45.0,0,1,2.0
4519,4519,wyzsze,1,0.0,1,4724.0,42.0,0,1,9.0
4520,4520,srednie,1,0.0,0,7792.0,55.0,0,0,12.0
4521,4521,podstawowe,1,1.0,1,7402.0,59.0,0,1,38.0
4522,4522,wyzsze,0,0.0,0,8396.0,42.0,0,1,10.0
4523,4523,wyzsze,1,0.0,1,7158.0,43.0,0,1,9.0
4524,4524,srednie,1,1.0,0,6292.0,56.0,0,1,4.0
4525,4525,srednie,1,1.0,1,8503.0,60.0,0,1,7.0
4526,4526,srednie,1,0.0,0,6389.0,52.0,0,1,7.0
4527,4527,wyzsze,1,1.0,0,6122.0,48.0,0,1,
4528,4528,podstawowe,0,0.0,1,7743.0,57.0,0,1,21.0
4529,4529,srednie,0,1.0,0,5821.0,,1,1,7.0
4530,4530,podstawowe,1,0.0,1,6291.0,52.0,0,0,6.0
4531,4531,wyzsze,1,1.0,0,7046.0,59.0,0,0,10.0
4532,4532,podstawowe,0,1.0,0,7732.0,,0,1,8.0
4533,4533,podstawowe,1,0.0,0,7601.0,54.0,0,1,11.0
4534,4534,srednie,1,0.0,0,7911.0,44.0,0,0,8.0
4535,4535,podstawowe,1,1.0,1,6595.0,62.0,0,1,10.0
4536,4536,podstawowe,0,1.0,0,8896.0,47.0,0,0,6.0
4537,4537,wyzsze,0,1.0,0,8055.0,50.0,0,1,9.0
4538,4538,srednie,1,0.0,1,7405.0,58.0,1,1,8.0
4539,4539,podstawowe,0,1.0,0,,47.0,0,1,8.0
4540,4540,wyzsze,0,0.0,0,6095.0,45.0,0,1,
4541,4541,srednie,0,1.0,0,4148.0,45.0,0,1,7.0
4542,4542,podstawowe,0,0.0,0,6966.0,53.0,0,0,3.0
4543,4543,srednie,1,0.0,0,6092.0,49.0,0,1,7.0
4544,4544,wyzsze,1,0.0,1,9121.0,48.0,0,1,
4545,4545,podstawowe,1,0.0,0,7123.0,48.0,0,1,20.0
4546,4546,srednie,0,0.0,0,7479.0,57.0,0,1,3.0
4547,4547,podstawowe,1,0.0,1,8121.0,60.0,1,1,5.0
4548,4548,srednie,1,1.0,1,7546.0,50.0,1,1,7.0
4549,4549,podstawowe,1,0.0,1,5626.0,58.0,0,1,4.0
4550,4550,podstawowe,1,1.0,1,5912.0,,0,1,0.0
4551,4551,podstawowe,1,0.0,0,9266.0,55.0,0,0,9.0
4552,4552,podstawowe,0,0.0,0,5953.0,51.0,0,0,0.0
4553,4553,srednie,0,0.0,1,6529.0,58.0,0,1,
4554,4554,wyzsze,0,0.0,1,5920.0,42.0,0,1,16.0
4555,4555,srednie,0,0.0,1,7274.0,53.0,1,1,7.0
4556,4556,srednie,1,1.0,0,6810.0,46.0,0,1,12.0
4557,4557,srednie,0,0.0,0,9421.0,50.0,0,1,6.0
4558,4558,wyzsze,1,1.0,0,7571.0,42.0,0,1,8.0
4559,4559,wyzsze,0,0.0,0,7571.0,55.0,0,0,14.0
4560,4560,srednie,1,1.0,0,9232.0,45.0,0,1,11.0
4561,4561,podstawowe,1,0.0,0,5819.0,,1,1,
4562,4562,srednie,1,1.0,0,12090.0,53.0,0,1,10.0
4563,4563,podstawowe,1,0.0,0,8722.0,51.0,0,0,11.0
4564,4564,podstawowe,0,1.0,1,7764.0,52.0,0,1,8.0
4565,4565,srednie,0,1.0,0,10783.0,46.0,0,0,12.0
4566,4566,srednie,0,1.0,1,7165.0,47.0,1,0,10.0
4567,4567,podstawowe,1,1.0,0,8347.0,58.0,0,1,6.0
4568,4568,srednie,0,,1,9170.0,57.0,0,1,6.0
4569,4569,wyzsze,0,1.0,0,6537.0,52.0,0,1,4.0
4570,4570,wyzsze,0,0.0,1,7793.0,33.0,1,1,
4571,4571,wyzsze,1,0.0,0,12276.0,,0,1,24.0
4572,4572,podstawowe,1,0.0,0,6342.0,50.0,0,1,5.0
4573,4573,wyzsze,1,0.0,1,7799.0,30.0,1,1,11.0
4574,4574,srednie,0,0.0,0,8736.0,49.0,0,0,9.0
4575,4575,srednie,0,1.0,0,5665.0,55.0,0,1,10.0
4576,4576,podstawowe,0,1.0,1,7081.0,35.0,1,1,1.0
4577,4577,srednie,0,0.0,1,7361.0,45.0,0,1,11.0
4578,4578,podstawowe,1,1.0,0,11130.0,47.0,0,1,7.0
4579,4579,podstawowe,0,0.0,0,11518.0,51.0,0,1,9.0
4580,4580,wyzsze,1,1.0,0,6870.0,55.0,0,1,5.0
4581,4581,srednie,1,0.0,1,6763.0,58.0,1,1,6.0
4582,4582,wyzsze,1,1.0,0,13619.0,48.0,0,1,10.0
4583,4583,wyzsze,1,0.0,0,5903.0,52.0,0,1,4.0
4584,4584,podstawowe,1,,0,9620.0,55.0,0,1,
4585,4585,srednie,1,1.0,0,12555.0,47.0,0,1,7.0
4586,4586,podstawowe,1,0.0,0,11921.0,46.0,0,1,3.0
4587,4587,srednie,0,0.0,1,8622.0,45.0,0,1,13.0
4588,4588,wyzsze,1,1.0,0,6867.0,55.0,0,1,7.0
4589,4589,srednie,1,1.0,1,7411.0,58.0,0,1,9.0
4590,4590,podstawowe,1,1.0,1,8295.0,48.0,0,1,10.0
4591,4591,srednie,1,0.0,1,5379.0,21.0,1,1,
4592,4592,podstawowe,1,0.0,0,6568.0,57.0,0,0,11.0
4593,4593,wyzsze,0,1.0,1,6471.0,49.0,0,1,1.0
4594,4594,wyzsze,1,1.0,0,9011.0,49.0,0,1,7.0
4595,4595,wyzsze,1,1.0,0,,55.0,1,1,7.0
4596,4596,srednie,1,1.0,0,8989.0,61.0,0,1,11.0
4597,4597,wyzsze,1,0.0,1,6267.0,56.0,0,1,12.0
4598,4598,wyzsze,0,0.0,0,8607.0,61.0,0,0,3.0
4599,4599,srednie,0,1.0,0,,62.0,0,1,12.0
4600,4600,podstawowe,0,,0,7388.0,59.0,0,1,0.0
4601,4601,wyzsze,1,0.0,1,8786.0,51.0,0,1,5.0
4602,4602,wyzsze,1,0.0,0,7226.0,52.0,0,0,7.0
4603,4603,podstawowe,1,1.0,0,6829.0,58.0,0,1,5.0
4604,4604,podstawowe,0,1.0,1,10813.0,48.0,0,1,13.0
4605,4605,wyzsze,0,1.0,0,7858.0,48.0,1,1,0.0
4606,4606,srednie,1,0.0,0,10777.0,55.0,0,1,3.0
4607,4607,srednie,1,0.0,1,7707.0,51.0,0,0,9.0
4608,4608,srednie,1,1.0,1,10696.0,49.0,0,1,3.0
4609,4609,podstawowe,1,1.0,1,6726.0,58.0,1,1,8.0
4610,4610,podstawowe,1,1.0,0,6262.0,49.0,0,1,11.0
4611,4611,wyzsze,1,0.0,0,9028.0,44.0,0,1,10.0
4612,4612,podstawowe,0,0.0,1,8543.0,58.0,0,1,14.0
4613,4613,srednie,0,1.0,1,7277.0,54.0,0,1,21.0
4614,4614,srednie,1,1.0,0,5564.0,,0,0,
4615,4615,wyzsze,1,1.0,1,7081.0,49.0,0,1,2.0
4616,4616,wyzsze,1,1.0,1,9923.0,57.0,1,0,9.0
4617,4617,srednie,1,1.0,0,6926.0,56.0,0,1,11.0
4618,4618,srednie,0,0.0,0,12011.0,47.0,0,0,9.0
4619,4619,wyzsze,1,1.0,0,9523.0,55.0,0,1,9.0
4620,4620,srednie,0,1.0,0,5049.0,61.0,0,0,10.0
4621,4621,podstawowe,0,0.0,0,8653.0,63.0,0,1,
4622,4622,srednie,1,1.0,1,5372.0,54.0,0,0,9.0
4623,4623,srednie,1,0.0,0,5952.0,52.0,0,1,7.0
4624,4624,podstawowe,1,1.0,0,8061.0,54.0,0,1,8.0
4625,4625,podstawowe,1,0.0,0,12047.0,55.0,0,1,5.0
4626,4626,wyzsze,0,0.0,1,8413.0,63.0,0,1,6.0
4627,4627,srednie,1,0.0,1,8079.0,55.0,0,1,5.0
4628,4628,srednie,0,0.0,0,7454.0,65.0,0,1,0.0
4629,4629,srednie,1,1.0,0,7965.0,49.0,0,1,5.0
4630,4630,wyzsze,1,0.0,0,8086.0,47.0,0,1,
4631,4631,srednie,0,1.0,0,5664.0,55.0,0,0,11.0
4632,4632,srednie,1,0.0,1,8223.0,58.0,0,1,9.0
4633,4633,wyzsze,1,0.0,0,6026.0,65.0,0,1,7.0
4634,4634,srednie,1,0.0,0,7726.0,41.0,0,1,5.0
4635,4635,srednie,0,0.0,0,7743.0,59.0,1,1,9.0
4636,4636,srednie,0,1.0,0,8166.0,57.0,0,1,11.0
4637,4637,wyzsze,1,1.0,0,9326.0,52.0,1,1,
4638,4638,podstawowe,1,0.0,0,9027.0,42.0,0,1,2.0
4639,4639,srednie,0,1.0,0,12188.0,45.0,0,0,12.0
4640,4640,srednie,1,0.0,0,7115.0,50.0,0,1,7.0
4641,4641,srednie,1,1.0,0,10848.0,49.0,0,1,9.0
4642,4642,srednie,0,0.0,0,12258.0,51.0,0,1,29.0
4643,4643,wyzsze,1,1.0,0,6108.0,49.0,0,1,2.0
4644,4644,wyzsze,1,0.0,1,6504.0,,0,1,10.0
4645,4645,srednie,1,1.0,1,5596.0,45.0,1,0,7.0
4646,4646,srednie,0,0.0,0,9470.0,58.0,0,1,7.0
4647,4647,podstawowe,0,0.0,0,6469.0,56.0,0,1,
4648,4648,srednie,1,0.0,1,7273.0,48.0,0,1,7.0
4649,4649,wyzsze,0,1.0,1,8133.0,44.0,0,1,8.0
4650,4650,wyzsze,0,0.0,0,10302.0,61.0,0,1,9.0
4651,4651,srednie,0,0.0,0,10676.0,55.0,0,1,7.0
4652,4652,wyzsze,1,0.0,0,11340.0,47.0,0,1,6.0
4653,4653,wyzsze,0,0.0,0,5845.0,63.0,0,1,11.0
4654,4654,srednie,1,1.0,0,6386.0,44.0,0,1,6.0
4655,4655,srednie,1,0.0,0,7098.0,46.0,0,1,8.0
4656,4656,podstawowe,1,0.0,0,6496.0,48.0,1,1,13.0
4657,4657,srednie,1,0.0,0,11313.0,50.0,0,1,14.0
4658,4658,podstawowe,1,0.0,0,12676.0,56.0,0,1,12.0
4659,4659,wyzsze,1,1.0,0,11016.0,49.0,0,1,8.0
4660,4660,wyzsze,1,1.0,0,7599.0,45.0,0,1,5.0
4661,4661,srednie,1,0.0,0,6712.0,53.0,0,1,1.0
4662,4662,srednie,1,0.0,1,10907.0,51.0,1,1,7.0
4663,4663,srednie,0,1.0,1,6979.0,41.0,0,1,9.0
4664,4664,srednie,0,1.0,1,8475.0,49.0,0,0,8.0
4665,4665,wyzsze,1,1.0,0,8092.0,54.0,0,1,11.0
4666,4666,wyzsze,0,0.0,1,5707.0,60.0,0,1,10.0
4667,4667,srednie,1,1.0,0,7416.0,51.0,0,1,
4668,4668,podstawowe,1,1.0,1,6613.0,50.0,0,1,11.0
4669,4669,srednie,0,1.0,0,7219.0,52.0,0,0,10.0
4670,4670,wyzsze,1,1.0,0,5536.0,46.0,0,0,11.0
4671,4671,srednie,1,1.0,1,9247.0,49.0,1,0,5.0
4672,4672,wyzsze,0,1.0,0,11453.0,57.0,0,1,10.0
4673,4673,srednie,1,1.0,0,6340.0,59.0,0,1,
4674,4674,podstawowe,1,0.0,0,7373.0,50.0,0,1,
4675,4675,podstawowe,1,1.0,0,6810.0,48.0,0,0,0.0
4676,4676,srednie,1,0.0,0,10273.0,51.0,0,1,13.0
4677,4677,podstawowe,1,0.0,0,8090.0,46.0,0,1,12.0
4678,4678,wyzsze,1,0.0,1,8996.0,47.0,1,1,3.0
4679,4679,wyzsze,0,0.0,0,6789.0,51.0,0,1,23.0
4680,4680,srednie,1,0.0,0,4377.0,52.0,0,0,9.0
4681,4681,srednie,0,0.0,0,8439.0,49.0,0,1,8.0
4682,4682,wyzsze,0,1.0,0,8059.0,43.0,0,1,14.0
4683,4683,srednie,1,1.0,0,10274.0,49.0,0,1,
4684,4684,wyzsze,1,0.0,0,9902.0,56.0,1,1,12.0
4685,4685,wyzsze,0,1.0,0,6984.0,54.0,0,1,5.0
4686,4686,podstawowe,0,1.0,0,5405.0,50.0,0,0,5.0
4687,4687,srednie,1,1.0,0,10518.0,53.0,0,1,5.0
4688,4688,srednie,1,1.0,1,8013.0,58.0,1,1,5.0
4689,4689,podstawowe,1,0.0,0,10400.0,49.0,1,1,
4690,4690,srednie,1,1.0,1,6787.0,31.0,1,1,10.0
4691,4691,srednie,1,0.0,0,9845.0,49.0,0,1,7.0
4692,4692,wyzsze,1,0.0,0,12381.0,48.0,0,0,8.0
4693,4693,wyzsze,0,1.0,1,6271.0,,1,0,6.0
4694,4694,srednie,1,0.0,1,7854.0,39.0,1,1,1.0
4695,4695,wyzsze,0,0.0,1,8259.0,50.0,1,1,7.0
4696,4696,wyzsze,0,1.0,0,5247.0,51.0,0,1,16.0
4697,4697,podstawowe,0,,0,9717.0,52.0,0,1,8.0
4698,4698,wyzsze,1,0.0,1,9716.0,,0,0,1.0
4699,4699,srednie,1,1.0,1,7408.0,47.0,0,1,14.0
4700,4700,podstawowe,0,1.0,0,7721.0,45.0,0,0,4.0
4701,4701,srednie,1,0.0,0,7129.0,56.0,0,1,10.0
4702,4702,wyzsze,0,1.0,1,6821.0,47.0,1,1,1.0
4703,4703,srednie,1,0.0,0,8281.0,52.0,0,0,2.0
4704,4704,srednie,1,,0,5502.0,46.0,0,1,9.0
4705,4705,wyzsze,1,0.0,0,11476.0,50.0,0,0,5.0
4706,4706,wyzsze,0,0.0,1,8690.0,38.0,0,1,
4707,4707,wyzsze,0,1.0,1,6007.0,40.0,0,1,1.0
4708,4708,srednie,0,0.0,0,6666.0,56.0,0,1,9.0
4709,4709,wyzsze,1,1.0,0,6715.0,67.0,0,1,10.0
4710,4710,podstawowe,1,1.0,0,7370.0,53.0,0,1,11.0
4711,4711,wyzsze,0,1.0,0,7362.0,51.0,0,1,8.0
4712,4712,srednie,0,1.0,1,6625.0,56.0,0,1,3.0
4713,4713,wyzsze,0,1.0,0,7655.0,36.0,1,1,
4714,4714,srednie,1,1.0,0,5888.0,52.0,0,1,10.0
4715,4715,srednie,1,1.0,1,,53.0,0,0,7.0
4716,4716,wyzsze,1,1.0,0,8950.0,51.0,0,1,5.0
4717,4717,srednie,0,0.0,0,11194.0,49.0,1,1,8.0
4718,4718,wyzsze,1,0.0,1,8243.0,59.0,0,1,
4719,4719,wyzsze,1,1.0,0,8765.0,52.0,0,1,8.0
4720,4720,wyzsze,1,0.0,1,10344.0,50.0,0,1,8.0
4721,4721,wyzsze,0,0.0,1,6396.0,45.0,0,1,7.0
4722,4722,wyzsze,0,0.0,0,8633.0,50.0,0,1,0.0
4723,4723,wyzsze,0,,0,5259.0,47.0,0,1,24.0
4724,4724,wyzsze,1,0.0,0,11704.0,54.0,0,1,13.0
4725,4725,srednie,1,1.0,1,6857.0,52.0,0,0,10.0
4726,4726,podstawowe,0,0.0,0,6016.0,56.0,0,1,10.0
4727,4727,podstawowe,1,0.0,1,6406.0,48.0,0,1,5.0
4728,4728,wyzsze,1,0.0,0,7887.0,50.0,0,0,8.0
4729,4729,podstawowe,1,0.0,0,10792.0,49.0,0,1,10.0
4730,4730,srednie,1,0.0,0,8119.0,59.0,0,1,13.0
4731,4731,srednie,0,0.0,0,7953.0,52.0,0,0,4.0
4732,4732,srednie,1,1.0,1,6801.0,62.0,0,1,6.0
4733,4733,podstawowe,1,1.0,1,6385.0,63.0,0,1,9.0
4734,4734,podstawowe,1,1.0,0,8254.0,55.0,0,1,10.0
4735,4735,srednie,1,1.0,0,5101.0,53.0,0,1,7.0
4736,4736,wyzsze,0,1.0,0,4245.0,57.0,1,0,11.0
4737,4737,srednie,1,0.0,1,9323.0,53.0,0,1,11.0
4738,4738,podstawowe,1,0.0,1,6826.0,57.0,0,1,
4739,4739,srednie,1,1.0,0,5968.0,48.0,0,1,13.0
4740,4740,wyzsze,1,1.0,0,5144.0,30.0,1,0,39.0
4741,4741,podstawowe,1,0.0,0,12492.0,43.0,0,1,6.0
4742,4742,wyzsze,0,1.0,0,7378.0,53.0,0,1,7.0
4743,4743,srednie,1,0.0,1,11495.0,49.0,0,1,0.0
4744,4744,wyzsze,0,1.0,0,7953.0,53.0,0,1,8.0
4745,4745,podstawowe,1,1.0,0,7324.0,49.0,0,1,8.0
4746,4746,wyzsze,1,0.0,0,9247.0,41.0,0,1,10.0
4747,4747,podstawowe,0,1.0,0,8882.0,43.0,0,1,8.0
4748,4748,srednie,0,1.0,0,6331.0,,0,0,7.0
4749,4749,podstawowe,0,0.0,1,12830.0,50.0,0,1,1.0
4750,4750,srednie,1,0.0,1,7788.0,51.0,0,1,5.0
4751,4751,srednie,1,0.0,1,7800.0,33.0,1,0,7.0
4752,4752,wyzsze,0,0.0,1,5480.0,54.0,0,1,1.0
4753,4753,srednie,1,0.0,0,12310.0,52.0,0,1,9.0
4754,4754,srednie,0,1.0,1,12514.0,50.0,0,1,2.0
4755,4755,wyzsze,0,1.0,1,12023.0,59.0,0,1,11.0
4756,4756,wyzsze,0,0.0,1,10173.0,40.0,1,1,8.0
4757,4757,srednie,0,1.0,1,3340.0,56.0,1,0,9.0
4758,4758,srednie,1,1.0,1,5902.0,50.0,1,1,35.0
4759,4759,podstawowe,0,0.0,0,6875.0,57.0,0,1,8.0
4760,4760,srednie,1,0.0,1,7927.0,59.0,1,1,
4761,4761,wyzsze,1,1.0,1,10353.0,51.0,0,1,
